hashtags,dates,tweets,location,followers,fav,reply,retweet
rahulgandhi,Sun Apr 27 07:06:52 +0000 2014,"Master stroke by #RahulGandhi : the day gujrat model will have RTI and Lokayutta , the fabricated  Chowkidar  will end up in jail :).""",Rajasthan,2112,1,3,0
soniagandhi,Sat May 03 06:06:42 +0000 2014,"Congress President Smt #soniagandhi meeting people during election campaign in Guntur. #myvote2congress 
@INCIndia http://t.co/lRJ0GButgw",Rajasthan,14092,4,0,0
rahulgandhi,Sun Apr 27 10:16:58 +0000 2014,"This one #RahulGandhi can't dislike, ""Achchhe din aane wale hain, Rahulji nani ke ghar jaane wale hain"".",Rajasthan,269,1,1,0
soniagandhi,Sat Apr 26 11:54:40 +0000 2014,Congress President Smt #soniagandhi was presented a sword during an election rally in Barnala. @WithCongress @withRG http://t.co/mVoCAQnoO4,Rajasthan,14092,1,2,2
soniagandhi,Fri May 09 18:18:49 +0000 2014,#SoniaGandhi: Congress leaders have sacrificed their lives for the nation. We will keep fighting for India's integrity,Rajasthan,4818,1,1,0
soniagandhi,Sat Apr 26 13:00:43 +0000 2014,- Congress President Smt #soniagandhi was presented a sword during an election rally in Barnala. @WithCongress... http://t.co/Pd4jCZPpOW,Rajasthan,338,0,0,0
INCIndia,Sun Apr 27 17:47:05 +0000 2014,"न किसी से डरती हूं और न चुप रहूंगी: प्रियंका गांधी 
#iyc #nsui #INCIndia @priyankagandhi3",Rajasthan,955,0,0,0
soniagandhi,Sat May 03 05:16:38 +0000 2014,#SoniaGandhi और #SunnyLeon दोनो मे एक समानता है। दोनो विदेशी है दोनो ही भारत मे लोकप्रिय है और दोनो ही भारत को बर्बाद कर रही है।,Rajasthan,719,0,0,1
congress,Mon May 12 11:08:05 +0000 2014,@lindanewmai #congress is as confident as it was in 04 &amp; 09 about its underground techniques.,Rajasthan,861,1,0,0
congress,Thu Apr 24 11:47:58 +0000 2014,"#ModiWave has now become a tsunami,will overwhelm #SP, #BSP n #Congress:@AmitShahOffice @BJPLucknowBJP #MODIfiedKASHI http://t.co/tkl9uOwHwB",Rajasthan,4373,0,0,0
rahulgandhi,Sun Apr 27 08:49:14 +0000 2014,@timesofindia yeAh... And what #rahulgandhi need is common sense...,Rajasthan,37,0,0,0
rahulgandhi,Mon May 12 08:55:16 +0000 2014,"#Vote4Kejriwal For #Nautanki
Vote #RahulGandhi For #Corruption
Vote @narendramodi For #Devlopment
#AbkiBaar300Paar #abkibarmodisarkar",Rajasthan,51,0,0,0
soniagandhi,Sat May 03 04:49:33 +0000 2014,#SoniaGandhi Apply for the visa,Rajasthan,41,0,0,0
soniagandhi,Sat May 03 05:14:55 +0000 2014,#SoniaGandhi और #SunnyLeon दोनो मे एक समानता है। दोनो विदेशी है दोनो ही भारत मे लोकप्रिय है और दोनो ही भारत को बर्बाद कर रही है।,Rajasthan,6038,2,3,0
congress,Sat May 03 11:27:27 +0000 2014,#congress talks about legacy! Oh c'mom you can't vote just to bring forward some old shitty politics that drained country's wealth,Rajasthan,234,0,0,0
soniagandhi,Sat Apr 26 11:20:28 +0000 2014,"I like a story Stop lecturing, Priyanka tells Modi on http://t.co/uiNjn7jukE #SoniaGandhi  http://t.co/RnHPS7UHEn via @itimestweets",Rajasthan,148,0,0,0
congress,Sun Apr 27 11:16:10 +0000 2014,@timesnow #PriyankaGandhi fighting fire with fire is giving #Congress a new lease of life.Watching your program Access with PG=interesting.,Rajasthan,154,0,0,0
rahulgandhi,Sat May 03 11:16:30 +0000 2014,"I am giving you a speech, Have I spoken a single word filled with anger. They have anger in their speeches: #RahulGandhi in Amethi",Rajasthan,104946,2,4,0
congress,Tue May 06 10:41:50 +0000 2014,"Seriously who the duck writes Pappu's speeches??
I blabber better when I'm asleep!!
#FacePalm
#CONgress",Rajasthan,1354,0,0,0
soniagandhi,Mon May 05 10:52:58 +0000 2014,#SoniaGandhi in Muzafarpur:We have sent huge funds for Bihar for development.,Rajasthan,7071,0,1,0
soniagandhi,Fri May 09 11:46:11 +0000 2014,"Use of unch, neech terms don’t look good: #Modi to #SoniaGandhi http://t.co/K7KW5DZ201",Rajasthan,4785,0,0,0
soniagandhi,Fri May 09 10:20:17 +0000 2014,After the #2002 #Gujarat massacre of #Muslims I thought #SoniaGandhi would provide the healing touch India... http://t.co/n5IfN4753H,Rajasthan,10536,0,1,0
rahulgandhi,Mon May 12 05:14:20 +0000 2014,"#RahulGandhi:  In a first for any political party in the country, our manifesto has been co-authored by lakhs of people across the country",Rajasthan,7071,0,3,0
congress,Wed Apr 30 11:34:26 +0000 2014,"http://t.co/hQDNfivrPK
come here for latest #news abt #Modi v/s #Congress",Rajasthan,1431,0,0,0
INCIndia,Tue Apr 29 11:30:04 +0000 2014,https://t.co/HUB4kZ8aeo #app #incindia #mochi  #Modi,Rajasthan,63,0,0,0
soniagandhi,Fri May 02 05:32:45 +0000 2014,"#SoniaGandhi: 'Modi satta ke bhuke hain' and that is why he thinks even before the results are out, he is occupying the throne",Rajasthan,7071,1,1,0
rahulgandhi,Thu Apr 24 07:18:18 +0000 2014,#RahulGandhi at Hargaon: We also will provide housing for all homeless poor,Rajasthan,7071,1,2,0
soniagandhi,Thu Apr 24 04:12:20 +0000 2014,"#PriyankaGandhi to people: Do not vote for Raebareli or #SoniaGandhi, vote for this country; to maintain its peace, unity and brotherhood",Rajasthan,7071,0,3,0
rahulgandhi,Sun Apr 27 06:50:13 +0000 2014,#RahulGandhi ji has worked for your betterment immensely : #PriyankaGandhi at Raebareli,Rajasthan,7071,2,7,0
rahulgandhi,Sun Apr 27 10:24:41 +0000 2014,#RahulGandhi is modest as he has much to be modest about &amp; #Modi is proud as he has much to be proud about..period !,Rajasthan,122733,1,3,1
congress,Wed Apr 30 11:08:10 +0000 2014,chk this out White House Wants 2 Turn Interstates Into Toll Roads http://t.co/CadM4whQYH #America #CityDepartment #Congress #HouseWants,Rajasthan,583,0,0,0
congress,Sat May 03 10:50:51 +0000 2014,Another exploding oil train derailment Wed. When will it stop? Tell #Congress to ban unsafe oil cars now! #OilByRail http://t.co/No8UzbPD4D,Rajasthan,1567,0,0,0
congress,Thu Apr 24 10:56:29 +0000 2014,#Social #Congress @SocialNewsCorp is out! http://t.co/2o5bk16tYX Stories via @TsarEvents,Rajasthan,752,1,1,0
rahulgandhi,Thu Apr 24 10:28:52 +0000 2014,Today i Voteted for #Congress only for #RahulGandhi #MyVoteForCongress @YMRCparty @Indiatoday @ibnlive @Narendramodi,Rajasthan,177,0,2,0
INCIndia,Sun May 04 13:03:46 +0000 2014,MT @theselbmann: #sikhs in Rome want #Marò Free http://t.co/IHFGoqJleQ #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @htTweets...,Rajasthan,5357,0,1,0
INCIndia,Mon Apr 21 19:02:08 +0000 2014,"#India FREE MARO’#Modi #Gandhi #BJP #INC #AAP #BJP4India #INCIndia #CongressParty
#maròliberi #siamoconvoi http://t.co/p48oM7YLH2",Rajasthan,5357,0,0,0
INCIndia,Mon Apr 21 19:03:25 +0000 2014,"#India FREE MARO’#Modi #Gandhi #BJP #INC #AAP #BJP4India #INCIndia #CongressParty
http://t.co/PNQIQiLob5 #maròliberi #siamoconvoi",Rajasthan,1486,5,19,0
rahulgandhi,Wed Apr 30 10:53:20 +0000 2014,"Shame on you #RahulGandhi, he is 67 years old..... learn something from #DigVijaySingh 
#isupportaap",Rajasthan,1300,0,0,0
congress,Tue May 06 11:46:08 +0000 2014,LOL.. Idiots @ #WeatherChannel #Congress etc  scream ACT NOW on #ClimateChange YET FAIL to ACT NOW W/  #Balancebudget or #deficit Reduction,Rajasthan,6470,0,0,0
congress,Tue May 06 10:04:31 +0000 2014,"""@htTweets: Retired HC judge who sought #Congress ticket may head '#snoopgate' panel http://t.co/HN4uuLp4hm http://t.co/oLNWP1VLWn"" really !",Rajasthan,95,0,0,0
soniagandhi,Tue May 06 06:15:55 +0000 2014,Sonia asks Modi to read history again http://t.co/D9M4R2xoWu #soniagandhi via @oneindia,Rajasthan,598,0,0,0
RGinUP,Tue May 06 09:10:26 +0000 2014,"#RGinUP : You will not asked your caste, community and religion; if you are Indian that's enough",Rajasthan,320,0,0,0
congress,Fri May 09 10:32:34 +0000 2014,"#Congress does not attack anyone on personal front,this is not our policy:  @ajaymaken",Rajasthan,320,0,0,0
RGinUP,Fri May 09 09:19:41 +0000 2014,"We fought for farmers in Bhatta Parsaul,and passed Land Acquisition Bill:#RGinUP",Rajasthan,320,0,0,0
soniagandhi,Sun May 11 10:29:42 +0000 2014,"#congress #soniagandhi
Last resort 4 soniaji to win wud b to ask bihar people ""vote for rahul n win a chance to marry him"" lol
Hopeless mom",Rajasthan,1,0,0,0
RGinUP,Sat May 10 08:29:17 +0000 2014,Poor people have to suffer a lot in acute weather : #RGinUP,Rajasthan,320,0,0,0
congress,Wed Apr 30 11:50:15 +0000 2014,"#Congress appropriation of $64bn for #Afghanistan reconstruction since 2010 ""overwhelmed Afghan economy"" #bloomberg http://t.co/U34Xp5OEXk",Rajasthan,439,0,0,0
rahulgandhi,Wed Apr 30 09:21:49 +0000 2014,Politics mein behan ne haath maar liya aur ab shaadi ke mamle mein ye budha Digvijay #RahulGandhi ki to kismat hi kharab hai!,Rajasthan,148,0,0,0
RGinUP,Mon Apr 28 10:45:45 +0000 2014,"India has come far in terms of development since Independence, and it is because of the hard work of people of this country: #RGinUP",Rajasthan,320,0,0,0
congress,Sat May 03 11:18:49 +0000 2014,"1000,000 X TY! &gt; @RichardOHornos @AFLCIO Blaming #POTUS ?! #Congress has the🔑to PASS #CIR REPEAL #TNTweeters 😡 Beating ourselves",Rajasthan,26846,4,89,0
rahulgandhi,Sat May 03 09:10:20 +0000 2014,"First time ever in India! ""@EconomicTimes: #RahulGandhi in Amethi: We want to give ATMs to poor people""",Rajasthan,428,0,0,0
congress,Thu Apr 24 10:57:18 +0000 2014,"NYT: ""F.C.C. backs fast lanes for web traffic."" #European Parliament should say to #Congress: Stand up against it, as we did! #netneutrality",Rajasthan,22569,2,4,0
soniagandhi,Wed Apr 23 07:12:45 +0000 2014,"@ndtv  and the real issues are mom, dad, daadi and now hubby. Hai na #Priyanka Ji? # RahulGandhi #Congess #SoniaGandhi",Rajasthan,41,0,0,0
rahulgandhi,Sun Apr 27 09:58:38 +0000 2014,@SameerJain54 @INCIndia D congress social media team scrounged d whole of twitter 4 a retweet like this #Congress #rahulgandhi @mediacrooks,Rajasthan,67,0,0,0
soniagandhi,Sat Apr 26 15:11:16 +0000 2014,'ऐसे गुजरात मॉडल से देश को भगवान ही बचाए'- सोनिया गंधी http://t.co/b2NiAMDPOV #Haribhoomi #SoniaGandhi #Namo,Rajasthan,152,0,0,0
INCIndia,Mon May 05 03:47:33 +0000 2014,#jairamramesh #incindia #congress #seemandhra capital  #kadapa is not the right choice for many many reasons take people poll invite experts,Sikkim,144,0,0,0
congress,Mon May 12 11:08:52 +0000 2014,Iran Renews Oil Export Contract with China. Lift US #Oil Export Ban #Congress - http://t.co/6jWXwHfein,Sikkim,1072,0,0,0
congress,Fri May 09 11:02:31 +0000 2014,"#Congress wants more control of Special Ops #IronMan suit
(#SOCCOM #military #defense) http://t.co/JUAUds6qve",Sikkim,6253,0,0,0
rahulgandhi,Sat May 03 11:02:02 +0000 2014,#RahulGandhi asks #BJP and its leader #NarendraModi to come clean on the source of funds for their election campaign.,Sikkim,104946,6,6,0
congress,Tue May 06 10:14:49 +0000 2014,Both #BJP and #Congress have used several strategies to attack each other – but what tops the list is the... http://t.co/MSW8rrLZUL,Sikkim,3400,0,0,0
soniagandhi,Mon May 05 10:52:21 +0000 2014,#SoniaGandhi in Muzafarpur: Several people and Congress leaders sacrificed a lot for country's development,Sikkim,7071,0,1,0
soniagandhi,Fri May 09 11:31:10 +0000 2014,सोनिया ने कहा- हमने आपको भूमि अधिग्रहण बिल दिया है जिससे आपसे आपकी जमीन कोई जबर्दस्ती नहीं छीन सकता। #SoniaGandhi http://t.co/YQTv27zHQI,Sikkim,629866,0,0,1
soniagandhi,Fri May 09 10:15:49 +0000 2014,"Low Level Politics!
http://t.co/qLntiSVNHh
#CONgress #RahulGandhi #SoniaGandhi #GandhiFamily #BJP #SmritiIrani #NarendraModi",Sikkim,14,0,0,0
rahulgandhi,Mon May 12 05:12:25 +0000 2014,"#RahulGandhi: The more we devolve decision-making into the hands of many, the more democratic our society &amp; political structure will become.",Sikkim,7071,0,3,0
congress,Wed Apr 30 11:27:33 +0000 2014,"Dear #Diggy, sympathies but don't seek privacy on social media, writes @desktopdiarist.  http://t.co/5ZSf9TkecG #Digvijay #Amrita #Congress",Sikkim,12031,1,0,0
congress,Sat May 03 11:41:06 +0000 2014,"Thanks God @WhatsApp is #American Company.. Otherwise #Congress would hv named it as ""Rajiv Gandhi Dost Banao Yojna"" http://t.co/5rUL4v23mY",Sikkim,1167,0,0,0
INCIndia,Sat May 03 11:13:02 +0000 2014,"@baisabikaner @indiagovernance it is not haar-jeet. IMO, it will be end of 100yr-oldCongress - #INCIndia. UPA3 will be dwarf of that giant.",Sikkim,548,0,0,0
rahulgandhi,Thu Apr 24 07:17:43 +0000 2014,#RahulGandhi at Hargaon: We will provide free treatment and medicine facilities for the poor if UPA 3 is formed,Sikkim,7071,1,2,0
soniagandhi,Thu Apr 24 00:53:25 +0000 2014,"रानी' इटली जाकर 'दलहन' बनती है, कोई- कोई 'दलहन' इटली से आकर यहाँ 'रानी' बन जाती है"" #Congress #Soniagandhi #Aap #Namo #Abkibaarmodisarkaar",Sikkim,643,0,0,0
rahulgandhi,Sun Apr 27 06:47:01 +0000 2014,इन चुनावो के बाद कजरी का एक नया नारा होगा .. . . िहनद मुिसलम िसकख ईसाई !!! सबसे मैने चमाट है खाई ...... #Modi #Rahulgandhi #Aap #Akinkashi,Sikkim,643,0,0,0
soniagandhi,Sun Apr 27 11:13:56 +0000 2014,What is common between #RobertVadra &amp; #Kejriwal ? Both can die for #SoniaGandhi with one second notice...,Sikkim,122733,1,2,3
congress,Wed Apr 30 11:08:08 +0000 2014,Chk out this article White House Wants to Turn Interstates Into Toll Roads http://t.co/CadM4whQYH #America #CityDepartment #Congress,Sikkim,583,0,0,0
congress,Mon May 12 11:33:09 +0000 2014,@Morning_Joe @JoeNBC always quick to blame the wrong one. Blame #Congress for #Strategizing to make the #POTUS time in office a living hell.,Sikkim,840,0,0,0
congress,Sun Apr 27 10:56:36 +0000 2014,#Social #Congress @SocialNewsCorp is out! http://t.co/2o5bk16tYX Stories via @CozbyTim,Sikkim,752,0,1,0
soniagandhi,Sat Apr 26 20:15:23 +0000 2014,"@BnBagul @malvikakapoor8 #SoniaGandhi Why Modi didn't call Rahul Shehzada on Stage with Badal?? Dynasty effect ""Badal family""",Sikkim,1424,0,0,0
INCIndia,Sun May 04 12:43:14 +0000 2014,MT @LaPongi:FREE #MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @Striscia @htTweets #BBCPanorama... http://t.co/HVk8ZRIuQR,Sikkim,5357,0,0,0
INCIndia,Mon Apr 21 14:01:22 +0000 2014,Inutile chiedere liberazione dei #Marò agli italiani si deve chiederla a #BJP #INC #AAP #INCIndia http://t.co/jWMe5g0Lta #maròliberi,Sikkim,5357,0,1,1
INCIndia,Mon Apr 21 19:02:08 +0000 2014,"#India FREE MARO’#Modi #Gandhi #BJP #INC #AAP #BJP4India #INCIndia #CongressParty
#maròliberi #siamoconvoi http://t.co/k1TnV0GZkp",Sikkim,1486,7,19,0
soniagandhi,Sun Apr 27 07:14:30 +0000 2014,I don't know why #PriyankaGandhi is campaigning against #SoniaGandhi,Sikkim,237,0,0,0
congress,Tue May 06 11:46:04 +0000 2014,#congress #obama: J. Michael Orenduff’s POT THIEF Mysteries on Sale Today from Open Road http://t.co/dl2pIMzxuu,Sikkim,164,0,0,0
congress,Tue May 06 10:04:25 +0000 2014,Great Love Stories: #Congress is Proud of  ..!!! https://t.co/raGHpU8aWO,Sikkim,207,0,0,0
soniagandhi,Mon May 05 17:31:18 +0000 2014,#SoniaGandhi asks #Narendra Modi to read history again http://t.co/y7dAP2I5hG,Sikkim,3196120,6,7,9
RGinUP,Tue May 06 09:09:32 +0000 2014,#RGinUP : There will be against those who will not attend you or provide treatment in hospitals,Sikkim,320,0,0,0
congress,Fri May 09 10:28:57 +0000 2014,Reservations: it is like telling dalits that they are SC/ST/OBC! Then #congress talks abt removing caste system. Hypocrites ! @narendramodi,Sikkim,1746,0,0,0
RGinUP,Fri May 09 09:17:29 +0000 2014,"Modi ji's Gujarat Model is the model for the rich businessmen,like Adani ji: #RGinUP",Sikkim,320,0,0,0
soniagandhi,Sat May 10 17:59:49 +0000 2014,"@keralapcc1 Remmbr whn first #SoniaGandhi did a #roadshow, hw #bjp mocked her? Now thy do it themselves! ;) @ndtv",Sikkim,232,0,1,0
RGinUP,Sat May 10 08:28:56 +0000 2014,Many people don't have strong roof over their head in India : #RGinUP,Sikkim,320,0,1,0
congress,Wed Apr 30 11:44:18 +0000 2014,"ALL members of #Congress and #Senate need to be reminded of this truth, with FORCE if needed! http://t.co/4wrRrYjBao",Sikkim,5073,0,1,0
rahulgandhi,Wed Apr 30 09:18:15 +0000 2014,#hilarious  Indian Elections 2014 - #NarendraModi Vs. #RahulGandhi: https://t.co/6Nzd3uKSMM,Sikkim,776,0,0,0
INCIndia,Wed Apr 30 08:47:13 +0000 2014,@manishkbaid oh dear it appears we made it hv u felt d confidence glowing at ritajee's face she felt it very well. Jai ho. Vote #incIndia.,Sikkim,23,1,0,0
congress,Sat May 03 11:17:53 +0000 2014,TY! &gt; @RichardOHornos @AFLCIO Blaming #POTUS ?! #Congress has the🔑to PASS #CIR REPEAL #TNTweeters 😡 Beating ourselves http://t.co/T0iJXRLD5I,Sikkim,26846,5,104,0
rahulgandhi,Sat May 03 09:09:21 +0000 2014,"#RahulGandhi says if elected, and Congress comes to power at Centre, he will develop #Amethi. Would be funny if it was 2004, not 2014.",Sikkim,2,0,0,0
congress,Thu Apr 24 10:22:57 +0000 2014,#congress #obama: California Kirk Jorgensen #election2014 #congress http://t.co/kOVevyZGSQ,Sikkim,164,0,0,0
soniagandhi,Wed Apr 23 04:25:01 +0000 2014,"@DrGarekar 
Yes sir   but alnog with #SoniaGandhi   for the same crime..",Sikkim,187,0,1,0
rahulgandhi,Sun Apr 27 09:20:50 +0000 2014,Let's fucking get done with this election bullshit I think I can do without talking about #NarendraModi #arvindkejriwal or #rahulgandhi,Sikkim,106,0,0,0
soniagandhi,Sat Apr 26 15:11:16 +0000 2014,'ऐसे गुजरात मॉडल से देश को भगवान ही बचाए'- सोनिया गंधी http://t.co/OsTn7nl4K3 #Haribhoomi #SoniaGandhi #Namo,Sikkim,155,0,0,0
congress,Tue May 06 11:16:50 +0000 2014,#Congress Doesn't Want to Give Impression of Vendetta on #Snoopgate- http://t.co/5rwKT0ljkD,Tamil Nadu,361397,1,0,0
congress,Tue May 06 11:13:45 +0000 2014,#Congress Targets #Modi Over Press Freedom- http://t.co/jf3fwf09gQ,Tamil Nadu,361397,0,0,0
congress,Tue May 06 10:59:13 +0000 2014,#Modi Deliberately Misinterpreting Facts: #Congress- http://t.co/k6jBGSgMZu #Caste,Tamil Nadu,361397,0,0,0
congress,Tue May 06 10:44:05 +0000 2014,#CONgress think tank is now dead tank!! http://t.co/ixTGSrH5Go,Tamil Nadu,429,0,0,0
congress,Tue May 06 10:42:29 +0000 2014,"#SnoopGate : so called victim &amp; dad want probes scraped, move SC... 
another #FacePalm for #CONgress.. 
will these duds ever learn???",Tamil Nadu,429,0,0,0
soniagandhi,Mon May 05 08:05:01 +0000 2014,"At Ambedkar Nagar #NarendraModi lashes back at #soniagandhi over #martyr's words #YehDilMaangeMore and calls #people of the nation ""#God""",Tamil Nadu,361397,0,0,0
soniagandhi,Mon May 05 08:05:01 +0000 2014,"At Ambedkar Nagar #NarendraModi lashes back at #soniagandhi over #martyr's words #YehDilMaangeMore and calls #people of the nation ""#God""",Tamil Nadu,361397,0,0,0
rahulgandhi,Fri May 09 09:40:53 +0000 2014,"#SC puts a stay on #Ramdev' case involving ""#honeymoon"" remark against #RahulGandhi",Tamil Nadu,361397,1,2,0
soniagandhi,Fri May 09 09:39:06 +0000 2014,"Use of Unch, Neech Terms Don't Look Good: #Modi- http://t.co/jKKsvZugUN #SoniaGandhi",Tamil Nadu,361397,1,0,0
congress,Mon May 12 11:08:48 +0000 2014,#AP municipal results show how #Seemandhra harbours highest anti-incumbency against #Congress in country. http://t.co/mwDYiD8Ynf,Tamil Nadu,9224,0,1,0
congress,Mon May 12 11:00:55 +0000 2014,haha! Just heard #congress to stay away from exit polls.how long would u hide from the truth..#besharmi ki hadh hoti hain #modiwinsvaranasi,Tamil Nadu,323,0,0,0
soniagandhi,Fri May 09 14:27:55 +0000 2014,#Congress Practiced Secularism against Hatred: #SoniaGandhi - http://t.co/XaIGRW8ip3 http://t.co/RnQ1a6YYJR,Tamil Nadu,361397,0,0,1
rahulgandhi,Wed Apr 30 11:02:07 +0000 2014,"#RahulGandhi a Liberal, Looks Upon All as Equals: #PriyankaGandhi - http://t.co/MgCzIJRhKP",Tamil Nadu,361393,0,0,1
rahulgandhi,Sat May 03 11:00:01 +0000 2014,#RahulGandhi Questions Source of Funds for #Modi's Campaign - http://t.co/n1AcGV1xSI,Tamil Nadu,361393,0,0,3
rahulgandhi,Sat May 03 10:21:28 +0000 2014,#BJP Moves SC Against #RahulGandhi 's Remarks -  http://t.co/KuHXpodJ9D,Tamil Nadu,361393,1,0,0
soniagandhi,Sat May 03 03:48:42 +0000 2014,"#Telangana Movement 60 Years Old. Hence, the Division: #SoniaGandhi - http://t.co/KQUQFqppyZ http://t.co/UnSEeqvAiI",Tamil Nadu,361393,0,0,2
congress,Thu Apr 24 11:41:59 +0000 2014,#BJP’s ideology is harmful for nation: #Sonia http://t.co/ULv8IpTrUe #Congress #Modi #Gujarat #LokSabha #LokSabhaPolls #Elections2014,Tamil Nadu,48,0,0,0
rahulgandhi,Thu Apr 24 10:41:19 +0000 2014,Amethi Seethes with Anger at #RahulGandhi - http://t.co/SnDWShPyjk,Tamil Nadu,361393,2,1,0
rahulgandhi,Thu Apr 24 10:40:42 +0000 2014,#RahulGandhi Joins #PriyankaGandhi in Attacking @narendramodi on #Snoopgate - http://t.co/wmPtHSV0hL,Tamil Nadu,361393,0,0,0
soniagandhi,Thu Apr 24 11:30:41 +0000 2014,#SoniaGandhi Loses Tax-Free Railway Bonds Worth Rs 10 Lakh - http://t.co/laCHQ0z3Nr,Tamil Nadu,361393,0,2,1
rahulgandhi,Sun Apr 27 08:58:32 +0000 2014,@rishibagree  Gautam Gambhir's batting avg this IPL = Rahul Gandhi's IQ #IPL7 #rahulgandhi,Tamil Nadu,404,0,0,2
soniagandhi,Sun Apr 27 02:56:35 +0000 2014,"Strengthen Hands of #SoniaGandhi, PM Tells #Telangana voters - http://t.co/Mk5zQjoi4P http://t.co/OL6pO6SrUQ",Tamil Nadu,361394,0,1,1
soniagandhi,Wed Apr 30 03:56:19 +0000 2014,Chandrababu Naidu calls #SoniaGandhi 'Anaconda of Corruption' http://t.co/XB2DxO3zGo Very vivid description! #NaMo #Bharath #corrupt #Congis,Tamil Nadu,337,0,0,0
congress,Mon May 12 10:24:47 +0000 2014,#India: #Congress wiped out in Seemandhra municipal polls  - http://t.co/KyyJ6tyQDm,Tamil Nadu,10381,0,0,0
soniagandhi,Sat May 10 17:01:19 +0000 2014,"@mediacrooks #WhatPeopleWillSayWhenModiisPM #SoniaGandhi: Yeh desh Neech h! Mai idly ja roohi hun, chamche SanjayJha ko bi layjaa rohi hoon",Tamil Nadu,1896,0,0,0
rahulgandhi,Wed Apr 30 10:34:25 +0000 2014,"@KiranKS and he has been leaking everywhere. #PriyankaVadra says this is ""Adult Play"".#RahulGandhi proud because Modi wont do it",Tamil Nadu,912,0,0,0
rahulgandhi,Sat May 03 10:24:54 +0000 2014,BOOED  REALLY BOOED : #SoniaG and #RahulGandhi got a first hand experience of resentment in their respective... http://t.co/znDx5urri6,Tamil Nadu,912,0,0,0
rahulgandhi,Sat May 03 10:12:03 +0000 2014,"""@sureshactor: “@EconomicTimes: #RahulGandhi in Amethi: We want to give ATMs to poor people”""Seriously?u couldn't give water n power!"""" LOL",Tamil Nadu,546,0,0,0
congress,Thu Apr 24 11:41:59 +0000 2014,#BJP’s ideology is harmful for nation: #Sonia http://t.co/qrgjvQ9Ape #Congress #Modi #Gujarat #LokSabha #LokSabhaPolls #Elections2014,Tamil Nadu,5251006,1,8,13
KattarSochNahiYuvaJosh,Wed Apr 30 11:52:30 +0000 2014,@ub1112 jordaar haha :-)) #KattarSochNahiYuvaJosh,Tamil Nadu,2555,0,0,1
KattarSochNahiYuvaJosh,Wed Apr 30 09:42:36 +0000 2014,"Going by the trend, It won't be surprise if tomorrow a boy claims he is son of Diggy Raja ! :p #KattarSochNahiYuvaJosh",Tamil Nadu,2555,2,4,2
KattarSochNahiYuvaJosh,Thu May 01 12:17:47 +0000 2014,Check out Women's empowerment by Congress ! Surjewala Senior screwing NSUI girl !!! #KattarSochNahiYuvaJosh @avarakai http://t.co/NecgHhOcAR,Tamil Nadu,2555,2,16,3
soniagandhi,Sun May 11 17:30:35 +0000 2014,A MUST READ  //  #SoniaGandhi: Annexation Through Technicalities- Arun Shourie  via @Vicharak1's Weblog: http://t.co/hr0bf65O3I,Tamil Nadu,1749,0,1,0
congress,Wed Apr 30 11:20:39 +0000 2014,Digvijaya Singh's affair with Amrita Rai is private. But Modiji's marriage was a national matter. #Congress #DigvijayaSingh #AmritaRai,Tamil Nadu,393,0,0,0
congress,Sat May 03 11:22:31 +0000 2014,"Whoa. Looks like Rahul Gandhi can take a lot of ""make it look candid"" tips from his late father. #congress #elections http://t.co/8300TzRBuZ",Tamil Nadu,177,0,0,0
rahulgandhi,Sun Apr 27 08:18:13 +0000 2014,"More trouble for #BabaRamdev over his 'honeymoon' remarks against #RahulGandhi, police say he could be booked under SC/ST Act",Tamil Nadu,20,0,0,1
congress,Fri May 09 11:27:42 +0000 2014,"#IndiaElections: In the yesteryears the #EC was almost a #slave of the ruling #Congress. It took the ""fire-power"" of a TN Seshan to free it!",Tamil Nadu,187,0,0,0
INCIndia,Mon Apr 21 14:57:09 +0000 2014,"When people talk only about past. #INCIndia is the only party which talks about future,n rally @friendscongress @withcongress @IYC @yuvadesh",Tamil Nadu,73,0,0,0
congress,Wed Apr 30 11:33:44 +0000 2014,The #Congress and  #AAP have said little about S&amp;T in their manifestoes compared to the #BJP says Pallava Bagla http://t.co/RpEZeyVV32,Tamil Nadu,19472,2,4,1
rahulgandhi,Thu Apr 24 11:58:08 +0000 2014,Tolerance appears to have little place in the BJP's thought process says #RahulGandhi in an exclusive. http://t.co/8iWdE2cNdV,Tamil Nadu,19472,1,1,0
rahulgandhi,Thu Apr 24 11:08:10 +0000 2014,"BJP's politics is one of hubris and anger, says #RahulGandhi in an exclusive interview to @TheHindu",Tamil Nadu,19472,0,0,0
INCIndia,Mon May 05 01:26:12 +0000 2014,too late bt bettr late than nevr #rahulgandhi #Seemandhra w mst entrepreneurial ppl in country vine(dot)co/v/MrMJ2TvQOpD #incindia #congress,Tamil Nadu,144,0,0,0
congress,Thu Apr 24 10:38:46 +0000 2014,Old Dirty trick of #Congress 2 retain power! Malfunctioning EVM that transferred vote 2 Congress found in Sindhudurg! http://t.co/Wga8l3ciYy,Tamil Nadu,204,0,0,0
congress,Tue May 06 10:57:34 +0000 2014,@AmericanLegion: VA's Allison Hickey told #Congress there would be reforms w/ #MilitarySexualTrauma #PTSD claims. It never happened!,Tamil Nadu,3979,1,0,0
