hashtags,dates,tweets,location,followers,fav,reply,retweet
hindu,Fri Apr 05 05:32:29 +0000 2019,"@Swamy39 @SulagnaDash6 One daughter into Islam other into Christian..
And drama for #Hindu .",Uttar Pradesh,44,1,0,0
ModiLaoDeshBanao,Tue Apr 09 11:19:52 +0000 2019,@PiyushGoyalOffc #Congress के नेता अपने बयानों में कहते हैं कि मोदी जी सेना का इस्तेमाल अपने राजनीतिक फायदे के लिए… https://t.co/UNUZiEdAE7,Uttar Pradesh,248,0,0,0
ModiLaoDeshBanao,Tue Apr 09 09:58:07 +0000 2019,@RahulGandhi #Congress के नेता अपने बयानों में कहते हैं कि  मोदी  जी  सेना  का इस्तेमाल अपने राजनीतिक फायदे के लिए… https://t.co/TImvcTSGRL,Uttar Pradesh,248,3,0,0
NarendraModi,Thu Apr 04 11:26:26 +0000 2019,#UAE President Has Awarded Pm #NarendraModi With The Zayed Medal | यूएई ने प्रधानमंत्री मोदी को जायद मेडल से सम्मा… https://t.co/uOgplUZfdP,Uttar Pradesh,1246,1,0,0
ModiHaiToMumkinHai,Fri Apr 05 10:28:00 +0000 2019,"#ModiLaoDeshBanao 
#PhirEkBaarModiSarkar 
#ModiHaiToMumkinHai 
@narendramodi @PrernakumariAdv        https://t.co/Ds1AxgNzet",Uttar Pradesh,511,1,1,0
amitshah,Wed Apr 10 04:40:34 +0000 2019,भाजपा आज़मगढ़ को इस तेजतर्रार कायस्थ नेता की अनदेखी कहीं भारी न पड़ जाए लोकसभा चुनाव में &gt;&gt; https://t.co/ZbOssGDbYd… https://t.co/yLMDlcFhOR,Uttar Pradesh,17,3,0,0
chowkidarNarendraModi,Wed Apr 03 10:45:31 +0000 2019,"अगर मनुष्य के पास आत्मबल है, तो वो समस्त संसार पर अपने हौसले से विजय पताका लहरा सकता है। वीर छत्रपति शिवाजी महाराज… https://t.co/Ey2yYdpsOc",Uttar Pradesh,78,1,0,0
maibhichowkidar,Wed Apr 10 04:31:28 +0000 2019,@narendramodi @PMOIndia #MaiBhiChowkidar https://t.co/iI73kwczAZ,Uttar Pradesh,16,0,0,0
ModiHaiToMumkinHai,Tue Apr 02 11:55:50 +0000 2019,"King Vikram yet again loses the bet to Baital!

https://t.co/jt6oPCy3xA

#diamondcomics #indiancomics #comics… https://t.co/SqTKbVpkGy",Uttar Pradesh,413,1,1,0
ModiHaiToMumkinHai,Wed Apr 10 11:05:51 +0000 2019,"#बागपत से देश के नाम संदेश

#Modi #मोदी_है_तो_मुमकिन_है #ModiHaiToMumkinHai 

#Baghpat #Bagpat 
#DrSatyapalSingh… https://t.co/bCCgjZuI4D",Uttar Pradesh,10859,2,1,0
namo,Wed Apr 03 10:57:19 +0000 2019,"बलिया समर्थकों द्वारा भव्य स्वागत।

#SaketsinghSonu #Ballia #FirEkBarBJPSarkar 
#UP #FirEkBarModiSarkar… https://t.co/HTtd2gQ7iH",Uttar Pradesh,238,2,1,0
namo,Wed Apr 03 10:54:40 +0000 2019,"बलिया आगमन पर हुई प्रेस कॉन्फ्रेंस।

#SaketsinghSonu #Ballia #FirEkBarBJPSarkar 
#UP #FirEkBarModiSarkar… https://t.co/K1szOPZpMn",Uttar Pradesh,238,1,1,0
namo,Thu Apr 04 10:01:41 +0000 2019,"मोदी सरकार की मजबूत और असरदायक विदेश नीति।

#FirEkBarBJPSarkar 
#UP #FirEkBarModiSarkar #KyukiModiHaiToMumkinHai… https://t.co/kSTb2LfHUY",Uttar Pradesh,238,3,0,0
namo,Sun Apr 07 08:29:28 +0000 2019,"|| प्रधानमंत्री मुद्रा योजना ||
वित्तीय वर्ष 2018-2019

#PradhanMantriMudraYojana #BhartiyaJantaParty #UP… https://t.co/B4ScqMdNfe",Uttar Pradesh,238,2,1,0
namo,Mon Apr 08 08:34:37 +0000 2019,"राष्ट्रीय गीत ""वन्दे मातरम्"" के रचयिता बंकिमचन्द्र चट्टोपाध्याय जी को पुण्यतिथि पर कोटि-कोटि नमन… https://t.co/RZeWfkE04l",Uttar Pradesh,238,2,0,0
namo,Mon Apr 08 08:30:33 +0000 2019,"आजादी की पहली लड़ाई के नायक मंगल पाण्डेय के बलिदान दिवस पर अश्रुपूरित श्रद्धांजलि ।

#MangalPandey #GreatHero… https://t.co/EhvEaFG0ev",Uttar Pradesh,238,2,0,0
ModiHaiToMumkinHai,Fri Apr 05 11:45:25 +0000 2019,"This is how parachute democratic people speak about .
Speaker hai chacha wo .
Kabhi niklo AC se bahaar.… https://t.co/HOpwfxNuEJ",Uttar Pradesh,137,2,0,0
chowkidarNarendraModi,Tue Apr 02 10:59:53 +0000 2019,@Siddhartha_Giri @yadavakhilesh @chitraaum @yadavakhilesh knows this thing very well that no-one can prevent… https://t.co/evfZHfeFTM,Uttar Pradesh,18,0,0,0
hindu,Fri Apr 05 05:07:02 +0000 2019,"#navratri2019
कबीर परमात्मा जी ने समझाया है कि हे मानव शरीरधारी प्राणी! यह मानव जन्म बहुत कठिनता से युगों पर्यन्त… https://t.co/WQz4hfjFDD",Uttar Pradesh,67,4,4,0
bjp,Tue Apr 02 11:34:45 +0000 2019,@kpmaurya1 #आंवला_लोकसभा_क्षेत्र से #BJP प्रत्याशी श्री धर्मेंद्र कश्यप जी हजारों मतों से विजयी हो रही है।💪💪💪💪💪👌🏼👌🏼👌🏼👌🏼🙏🙏🙏🙏,Uttar Pradesh,207,3,0,0
namo,Wed Apr 03 10:36:38 +0000 2019,@sureshgoyal24 Go to hell ....The majority of this country want #NaMo again,Uttar Pradesh,630,0,0,0
maibhichowkidar,Wed Apr 03 07:51:40 +0000 2019,Abki life time ke liye Modi sarkar #MaiBhiChowkidar @narendramodi https://t.co/e2CjmtksS9,Uttar Pradesh,21,1,0,0
maibhichowkidar,Wed Apr 03 07:49:48 +0000 2019,Once again Modi government 🇮🇳🇮🇳 @narendramodi @AmitShah @smritiirani @santoshgangwar @ZeeNews @nitin_gadkari… https://t.co/sjkrZkX0hD,Uttar Pradesh,21,1,0,0
chowkidarNarendraModi,Sat Apr 06 08:14:50 +0000 2019,#RahulGandhi #RahulGandhiWayanad #NarendraModi #ChowkidarNarendraModi https://t.co/RNpObG0gCd,Uttar Pradesh,14,2,0,0
maibhichowkidar,Tue Apr 09 07:14:33 +0000 2019,"रहे सुरक्षित देश अब, अपना घर-परिवार ।
बनना होगा मित्र फिर, सबको चौकीदार ।।
@narendramodi @MadhuMishra_ @AmitShah… https://t.co/maiUrkvyO5",Uttar Pradesh,28,0,1,0
maibhichowkidar,Tue Apr 09 07:04:01 +0000 2019,"चोरों में मचने लगा, जमकर हाहाकार ।
मतलब डियुटी कर रहा, अपना चौकीदार ।।
@narendramodi @MadhuMishra_ @AmitShah… https://t.co/3RFwU8ELlw",Uttar Pradesh,28,0,2,0
chowkidarNarendraModi,Tue Apr 09 11:59:14 +0000 2019,#ChowkidarNarendraModi कांग्रेस मुक्त भारत से आपका क्या अभिप्राय है माननीय मोदी जी ?  एक तरफ आप मजबूत विपक्ष की वका… https://t.co/QSc3za7521,Uttar Pradesh,14,0,0,0
ModiHaiToMumkinHai,Sat Apr 06 11:20:24 +0000 2019,"नवाबगंज क्षेत्र से मिल रहे सहयोग का सहृदय धन्यवाद...

#PhirEkBarModiSarkar
#ModiHaiToMumkinHai https://t.co/QOwqdmib4k",Uttar Pradesh,57495,24,5,1
ModiHaiToMumkinHai,Sun Apr 07 11:34:28 +0000 2019,"कैंट विधानसभा क्षेत्र में जन संपर्क कार्यक्रम में सम्मिलित  समस्त नगरवासियों  को सहृदय धन्यवाद
#PhirEkBarModiSarkar… https://t.co/bczPVOzOxK",Uttar Pradesh,57495,12,4,0
chowkidarNarendraModi,Mon Apr 08 04:13:06 +0000 2019,बसपा सुप्रीमो मायावती जी का कहना है कि बसपा गठबंधन पार्टी जात पात की बात नही करती है तो क्या मायावती जी के मुख में… https://t.co/C1eUrLWwgX,Uttar Pradesh,48,0,0,0
maibhichowkidar,Tue Apr 02 09:40:43 +0000 2019,#MaiBhiChowkidar कार्यक्रम के तहत दिनांक 31 मार्च 2019 को विभिन्न प्रतिष्ठानों में #DSS के सुरक्षाकर्मियों को… https://t.co/oOIWjFFEGh,Uttar Pradesh,20,0,0,0
amitshah,Mon Apr 08 10:14:26 +0000 2019,"शानदार संकल्प पत्र। यह देश को तरक्की, सुशासन, खुशहाली के पथ पर ले जाने का ब्लूप्रिंट है। 

#भाजपा… https://t.co/NuUwiCM5mh",Uttar Pradesh,266,0,0,0
amitshah,Tue Apr 02 10:07:55 +0000 2019,"#YogiAdityanath
#AmitShah
@narendramodi 
69000 शिक्षक भर्ती के मामले का दुर्भाग्यपूर्ण फैसला जहां योग्यता का सीधा ग… https://t.co/RmdmWlftsK",Uttar Pradesh,67,0,0,0
chowkidarNarendraModi,Wed Apr 03 06:52:45 +0000 2019,"छत्रपति शिवाजी महराज के पुण्यतिथि पर उन्हे शत् शत् नमन 
#FirEkBarModiSarkar 
#ChowkidarNarendraModi https://t.co/TpntECCWQf",Uttar Pradesh,124,0,0,0
ModiHaiToMumkinHai,Wed Apr 03 10:18:20 +0000 2019,"#ModiHaiToMumkinHai
#PhirEkBaarModiSarkar
#DeshKeLiyeModi
#LokSabhaElections2019 https://t.co/WiP4IpiSnE",Uttar Pradesh,2099,13,0,0
maibhichowkidar,Tue Apr 09 06:51:14 +0000 2019,सांसद श्री @RahulKaswanMP जी को भादरा में मिला आपार जनसमर्थन से लगता है देश के प्रधानमंत्री श्री @narendramodi जी… https://t.co/aTIfDiUmwr,Uttar Pradesh,359,5,1,0
hindu,Sun Apr 07 09:03:17 +0000 2019,"आप यह भी कह सकते हैं देश के मुसलमानों की 19% आबादी फिर पीएम पद पर मोदी को देखना चाहती है👍
#NamoAgain #Modi… https://t.co/IFZGve6yNv",Uttar Pradesh,2,1,0,0
namo,Fri Apr 05 09:11:57 +0000 2019,"क्या ऐसा नही हो सकता, इस बन्दे को चीन की तरह हमेशा के लिये प्रधान मंन्त्री बनाकर, चुनाव आयोग द्वारा किया गया खर्चा,… https://t.co/O6NzkZdFXH",Uttar Pradesh,2,1,0,0
amitshah,Sat Apr 06 08:57:16 +0000 2019,"शत्रु अब हारेंगे😀😀
#Modi #modiagain2019 #ModiLaoDeshBachao #ShatrughanSinha #shatru #sinha #Congress #bjp #BJP… https://t.co/1japyTbmg3",Uttar Pradesh,2,2,0,0
amitshah,Sat Apr 06 07:35:31 +0000 2019,"आज कांग्रेस के #officialy चाटुकार हो गये शत्रुघन सिन्हा😀😀
#NamoAgain2019 #ModiHaiToMumkinHai #CongressManifesto2019… https://t.co/4cQv0DuWPY",Uttar Pradesh,2,2,0,0
namo,Mon Apr 08 09:51:23 +0000 2019,@AmitShah यह अमित भाई वो चाणक्य है थोड़ा मोका मिलते ही कूटनीति से अपने पड़ोसी देश को भी अपने देश के साथ मिलाकर मोदी… https://t.co/aZtIpIGv5C,Uttar Pradesh,2,5,0,1
amitshah,Mon Apr 08 09:56:32 +0000 2019,यह अमित भाई वो चाणक्य है थोड़ा मोका मिलते ही कूटनीति से अपने पड़ोसी देश को भी अपने देश के साथ मिलाकर मोदी के नेत्र… https://t.co/FfN3a2oJPv,Uttar Pradesh,2,2,0,0
amitshah,Mon Apr 08 09:51:23 +0000 2019,@AmitShah यह अमित भाई वो चाणक्य है थोड़ा मोका मिलते ही कूटनीति से अपने पड़ोसी देश को भी अपने देश के साथ मिलाकर मोदी… https://t.co/aZtIpIGv5C,Uttar Pradesh,2,5,0,1
amitshah,Mon Apr 08 09:42:44 +0000 2019,"@AmitShah @narendramodi @BJP4India सरदार भल्लभ भाई पटेल जैसे निर्णय लेने का साहस है आप में
चाणक्य जैसे राजनीतिज्ञय… https://t.co/Iw98daUGbj",Uttar Pradesh,2,4,0,0
ModiHaiToMumkinHai,Sat Apr 06 11:53:59 +0000 2019,"#Elections2019 
#ModiHaiToMumkinHai
#NamoAgain
#MainBhiChowkidar
#Bjp_Vijay_sankalp
#सोशल_मीडिया_बुलन्दशहर https://t.co/LYVq0OG4Yp",Uttar Pradesh,209,0,0,0
ModiHaiToMumkinHai,Sat Apr 06 11:28:04 +0000 2019,"#Elections2019 
#ModiHaiToMumkinHai
#NamoAgain
#MainBhiChowkidar
#Bjp_Vijay_sankalp
#सोशल_मीडिया_बुलन्दशहर https://t.co/4HJJ3HXXuR",Uttar Pradesh,209,0,0,0
ModiHaiToMumkinHai,Sat Apr 06 11:48:38 +0000 2019,"प्रियंका जिस रफ्तार से मंदिर जा रही है
.
मुझे डर है 23 मई तक राधे माँ न बन जाये
😜

#CongressMuktBharat… https://t.co/tPJjolh5Zs",Uttar Pradesh,455,3,0,0
hindu,Fri Apr 05 06:37:03 +0000 2019,"@ABP_Abhi @abpnewshindi Or ap Roz din me 10 bar #hindu Muslim karte ho to wo aapas me ladate ho wo Des bhaqti h
Jat… https://t.co/8Ps58GZSfL",Uttar Pradesh,20,0,0,0
bjp,Tue Apr 02 11:44:09 +0000 2019,"'जन आवाज' में राहुल गांधी का बड़ा वादा, 'देशद्रोह' का केस करेंगे खत्म
72 हजार के चक्कर बनिये देशद्रोह
कांग्रेस की… https://t.co/gr4IUQHinh",Uttar Pradesh,183,1,1,0
hindu,Wed Apr 10 11:12:25 +0000 2019,"कांग्रेसी, सपा, बसपा सभी दल को अली पर विश्वास है 
हम  हिन्दुओ को बजरंगबली पर विश्वास है
#votefornation 
#VoteForBJP… https://t.co/i1sgmlxfrO",Uttar Pradesh,183,2,0,0
chowkidarNarendraModi,Tue Apr 02 11:44:09 +0000 2019,"'जन आवाज' में राहुल गांधी का बड़ा वादा, 'देशद्रोह' का केस करेंगे खत्म
72 हजार के चक्कर बनिये देशद्रोह
कांग्रेस की… https://t.co/gr4IUQHinh",Uttar Pradesh,183,1,1,0
chowkidarNarendraModi,Sat Apr 06 05:48:44 +0000 2019,"भारतीय जनता पार्टी जिंदाबाद
#chowkidarnarendramodi 
#BJP 
#chowkidarsambitpatra 
#hindu https://t.co/BPF79rk45p",Uttar Pradesh,183,1,0,0
namo,Thu Apr 04 11:07:53 +0000 2019,#Namo Again https://t.co/7SvhHdvKbq,Uttar Pradesh,355,9,2,1
maibhichowkidar,Fri Apr 05 09:45:12 +0000 2019,"राहुल गाँधी जी ''देशद्रोह"" वाली धारा खतम करने से पहले ये याद रखना,,

कि इसी देश में 'गोडसे, 'भगतसिंह, 'चन्द्रशेखर,… https://t.co/rzYOnuKBO8",Uttar Pradesh,55184,89,28,1
NarendraModi,Thu Apr 04 11:59:06 +0000 2019,"#टोंक : @INCIndia प्रत्याशी नमोनारायण मीना की जनसभा

मुख्यमंत्री @ashokgehlot51 कर रहे है जनसभा को संबोधित, - 'पीएम… https://t.co/qVJVqfxMhK",Uttar Pradesh,130492,8,1,2
amitshah,Wed Apr 10 07:27:48 +0000 2019,श्री अमित शाह @AmitShah ji की #फिरोजाबाद  जनसभा में उमड़ा जन सैलाब। #ModiOnceMore #AmitShah https://t.co/exIe0JbeuV,Uttar Pradesh,2275,9,10,0
chowkidarNarendraModi,Mon Apr 08 03:13:15 +0000 2019,"गोधरा कांड के बाद मोदी का मुस्लिमों के बारे में कहना था,,मोटर के पहिये के नीचे कुत्ते का बच्चा आ जाये तो दुःख नही म… https://t.co/R7Dw6mKjlI",Uttar Pradesh,10,0,0,0
NarendraModi,Wed Apr 03 11:44:30 +0000 2019,"विवेक के इस तरह के देशभक्ति भरे बयान इस फ़िल्म से पहले कभी नहीं आये, यहाँ तक कि कोबरापोस्ट के स्टिंग में तो विवेक… https://t.co/fqpOev8kOD",Uttar Pradesh,58,0,0,0
NarendraModi,Mon Apr 08 11:18:57 +0000 2019,"मोदी-राहुल पर बाद में लड़ लेना लेकिन पहले ये पढ़ लो !!

https://t.co/tt4yxeH8zP

#punjab #narendramodi #rahulgandhi… https://t.co/BtbJT93ZpW",Uttar Pradesh,58,1,1,0
NarendraModi,Wed Apr 10 11:49:28 +0000 2019,"क्यों प्रधानमंत्री मोदी का चुनाव प्रचार कर रहे थे टेलीविज़न शोज़ ?

जानिये यहाँ...

https://t.co/A7gVD7lk8G

#zeetv… https://t.co/omtYD9ejNo",Uttar Pradesh,58,0,0,0
amitshah,Wed Apr 10 05:49:22 +0000 2019,"Breaking News :

RAW के कर्मचारी का स्टिंग वीडियो में खुलासा -

**अमित शाह ने 35-40 पर्सेंट कमीशन पर बदले करोड़ों… https://t.co/RhmIxiKqsq",Uttar Pradesh,58,1,1,0
namo,Sun Apr 07 11:56:37 +0000 2019,"#Namo Again:-
#পূর্ব এবং পশ্চিম-
প্রতিমা দিদি এবং রেবতী দাদা কে""আসন্ন 2019 লোকসভা নির্বাচনে বিপুল ভোটে জয় যুক্ত ক… https://t.co/mPEfb7QgVI",Uttar Pradesh,62,0,0,0
modi,Sat Apr 06 11:47:30 +0000 2019,I think this is the first time in our country that there is general election and not single political party include… https://t.co/eHcc8DqgHN,Uttar Pradesh,5,2,0,0
modi,Mon Apr 08 11:23:54 +0000 2019,Thanks #Modi ji https://t.co/6AuGxD08tx,Uttar Pradesh,29,1,1,0
amitshah,Wed Apr 10 03:13:02 +0000 2019,#NarendraModi #ChowkidarChorHai #AmitShah #BJP #RahulGandhi #KamalNath chowkidar चोर है परंतु कमल नाथ के बेटे की सं… https://t.co/LcqYZ6oPdv,Uttar Pradesh,98,1,0,0
maibhichowkidar,Tue Apr 02 10:03:26 +0000 2019,"#MaiBhiChowkidar, #MainBhiChowkidar, @ZeeNewsHindi, @samajwadiparty, @yadavakhilesh, @ArnabGoswame, @BJP4UP,… https://t.co/k6XomrNbCD",Uttar Pradesh,134,0,0,0
maibhichowkidar,Tue Apr 02 09:58:24 +0000 2019,"#MainBhiChowkidar, #MaiBhiChowkidar, @ZeeNewsHindi, @BJP4India, @JagranNews, Sahi Pakde Hai.. https://t.co/sGMmy8qyqR",Uttar Pradesh,134,0,0,0
hindu,Sun Apr 07 10:08:53 +0000 2019,"क्या होते है पांच विकार और कैसे मिल सकती है इनसे मुक्ति, आइए जानते है इस लेख में और सफल बनाते है अपने जीवन को।… https://t.co/gEOZvHOOZe",Uttar Pradesh,67,3,4,0
ModiLaoDeshBanao,Tue Apr 09 11:52:26 +0000 2019,#ModiLaoDeshBanao https://t.co/P0PsbbhWKw,Uttar Pradesh,333,0,0,0
ModiLaoDeshBanao,Tue Apr 09 10:33:24 +0000 2019,"@LambaAlka चमचों का वोट कांग्रेस को क्योंकि 60साल में
# कांग्रेस ने पंजाब जलाया 
# कांग्रेस ने kashmiri पंडितो का क… https://t.co/PrKYi71Ov7",Uttar Pradesh,333,28,34,1
ModiLaoDeshBanao,Wed Apr 10 11:08:26 +0000 2019,Har taraf se imaandar insaan ko ghera ja rha h. Please sab such ka sath  de. @narendramodi Ji ko is vaqt janta ki j… https://t.co/PWaVxn8GKN,Uttar Pradesh,3,0,0,0
ModiLaoDeshBanao,Wed Apr 10 10:45:16 +0000 2019,@sanjaynirupam Sahi ko dabane ke liye sab  pe pe karne lge h. Kuch bhi karlo apna modi aayega 2014 me bhi aaya tha… https://t.co/tl8r8WX2Lm,Uttar Pradesh,3,0,0,0
hindu,Wed Apr 10 06:19:58 +0000 2019,माता रानी के विभिन्न अवतारों की कुछ रोचक कहानियाँ। पढ़िए सम्पूर्ण कहानी नीचे दिए हुए लिंक पर क्लिक कर के साथ ही ऐसी… https://t.co/r4HataHJYA,Uttar Pradesh,67,3,3,0
namo,Thu Apr 04 11:06:19 +0000 2019,#MaiBhiChowkidar #Namo  https://t.co/QHloysUDNh,Uttar Pradesh,44,0,0,0
NarendraModi,Sat Apr 06 11:03:23 +0000 2019,@vivekoberoi @RahulGandhi @laluprasadrjd @yadavtejashwi @INCIndia #Pappu ko dar h aur kuch nhi simple si yahi baat… https://t.co/DAcU9ogbgp,Uttar Pradesh,3,0,0,0
maibhichowkidar,Tue Apr 02 10:41:44 +0000 2019,"@narendramodi जी है तो मुमकिन है!
#LokSabhaElections2019 #MaiBhiChowkidar https://t.co/ukhwD6v8bC",Uttar Pradesh,10,1,1,0
maibhichowkidar,Wed Apr 03 07:50:57 +0000 2019,"#congress एक धोंका है।
देश बचाओ मोका है.👍VOTE FOR #BJP
#LokSabhaElections2019 @narendramodi @myogiadityanath… https://t.co/6XWDA0PKUB",Uttar Pradesh,10,1,0,0
ModiHaiToMumkinHai,Wed Apr 03 11:53:34 +0000 2019,"#CONgressKaHathDeshdrohiyonKeSath,  #CONgressMuktBharat    _________ #ModiHaiToMumkinHai, #Modi4NewIndia,… https://t.co/WRXHH2lRcj",Uttar Pradesh,831,0,1,0
ModiHaiToMumkinHai,Wed Apr 03 10:22:54 +0000 2019,"जैश ए मोहम्मद,हाफ़िज़ सईद और ISI के प्रिय @RahulGandhi कृपया चुनाव में जाने से पहले जनता को ये भी बता दीजिये अगर आप… https://t.co/rdgtmdeLhF",Uttar Pradesh,234,0,0,0
maibhichowkidar,Thu Apr 04 11:06:19 +0000 2019,#MaiBhiChowkidar #Namo  https://t.co/QHloysUDNh,Uttar Pradesh,44,0,0,0
ModiHaiToMumkinHai,Fri Apr 05 10:29:21 +0000 2019,"वार्ड 39, आर के बैंकेट, गाजियाबाद में नुक्कड़ जनसभा को सम्बोधित करते हुए... @SureshKKhanna @BJP4India @Gen_VKSingh… https://t.co/sl7coQs1S3",Uttar Pradesh,2211,3,0,0
ModiHaiToMumkinHai,Fri Apr 05 10:27:50 +0000 2019,"लोहा मंडी, गाजियाबाद में व्यापारियों के साथ चुनावी बैठक कर आने वाली 11 अप्रैल 2019 को @BJP4India के पक्ष में #मतदान… https://t.co/SVqXGUM6VP",Uttar Pradesh,2211,24,1,0
ModiHaiToMumkinHai,Sat Apr 06 10:18:09 +0000 2019,@BJP4India @sambitswaraj #IndiaWantsModiAgain #PuriGandhiFamilyChorHai #ModiLaoDeshBanao #ModiHaiToMumkinHai #AbkiBaarPhirModiSarkar,Uttar Pradesh,3,0,0,0
ModiHaiToMumkinHai,Wed Apr 10 10:33:38 +0000 2019,"@narendramodi said in rally that entire 🌍 is against Pakistan except China.
BUT what a MasterStroke by Modiji, now… https://t.co/dRX0rVqMVZ",Uttar Pradesh,31,1,0,1
ModiLaoDeshBanao,Fri Apr 05 11:58:51 +0000 2019,@AmitShah This is the message from Rahul Gandhi to India. How will India respond?? #ModiLaoDeshBanao https://t.co/LXf60NDK08,Uttar Pradesh,44626,136,184,16
bjp,Tue Apr 02 11:40:44 +0000 2019,"#BJP नेता की तहसीलदार से हाथापाई, डीएम को धमकी*

https://t.co/jfQWCeNPPtबीजेपी-नेता-की-तहसीलदार-स/",Uttar Pradesh,69,0,0,0
ModiHaiToMumkinHai,Thu Apr 04 10:45:26 +0000 2019,"सैदपुर विधानसभा के बुढ़ानीपुर (मंसुखवा) गांव में जनसभा को संबोधित करते मा० @manojsinhabjp जी 
#गतिशील_ग़ाज़ीपुर… https://t.co/P9acBX5zYB",Uttar Pradesh,420,1,0,0
ModiHaiToMumkinHai,Thu Apr 04 10:36:28 +0000 2019,"सैदपुर विधानसभा के बुढ़ानीपुर (मंसुखवा) गांव में जनसभा को संबोधित करते मा० @manojsinhabjp जी 
#गतिशील_ग़ाज़ीपुर… https://t.co/Y22e46Hwpw",Uttar Pradesh,494,11,2,0
hindu,Sat Apr 06 08:44:32 +0000 2019,"#हिन्दू #नववर्ष और #चैत्र #नवरात्रि की शुभकामनाएं 🙏🙏

#Celebrating #Hindu #navvarsh #Navratri #Blessings… https://t.co/KSX21WJE6W",Uttar Pradesh,7,2,1,0
ModiHaiToMumkinHai,Sat Apr 06 10:25:02 +0000 2019,"वो बच्चे भी आज कल अपने नाम के आगे #चौकीदार लगा रहे हैं जिनको रात में अकेले मूतने जानें में डर लगता है ! 😂

#ModiHaiToMumkinHai",Uttar Pradesh,28,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:26:59 +0000 2019,"मैं @BJP4India का समर्थक क्यूं हूं,इसका एक सीधा जवाब,मुझे मेरा राष्ट्र मेरे परिवार से भी प्यारा है और मेरे राष्ट्र… https://t.co/OfjXwYes5W",Uttar Pradesh,5145,1,0,0
ModiLaoDeshBanao,Sun Apr 07 11:22:59 +0000 2019,"चलो एक बार फिर मोदी सरकार बनाते है,
चलो एक बार फिर भ्रष्टाचारियों पर लगाम लगाते है।
#PhirEkBaarModiSarkar… https://t.co/CxitqEEKqH",Uttar Pradesh,5145,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:18:45 +0000 2019,"मैं @BJP4India का समर्थक क्यूं हूं,इसका एक सीधा जवाब,मुझे मेरा राष्ट्र मेरे परिवार से भी प्यारा है और मेरे राष्ट्र… https://t.co/AwNw6hq9uK",Uttar Pradesh,5145,1,2,0
namo,Fri Apr 05 09:34:43 +0000 2019,@anuraagmuskaan @narendramodi @awasthis @RubikaLiyaquat आपको भी मौका मिलेगा बंधु तब आप पूछ लेना बुरा मानने वाली बात नहीं है ! #Namo again,Uttar Pradesh,44,5,0,0
ModiHaiToMumkinHai,Wed Apr 10 10:22:04 +0000 2019,"Imran Khan : I want Modi to win.
BJP : We want Modi to win.
पकिस्तान की भाषा कौन बोल रहा है खुद ही देख लो..… https://t.co/nPuHmUp5pr",Uttar Pradesh,11,0,0,0
ModiLaoDeshBanao,Fri Apr 05 11:56:34 +0000 2019,The BBC is showing anti-national news. Ban this immediately. My complaint is for @PMOIndia #ModiLaoDeshBanao https://t.co/XYxg7k8IIn,Uttar Pradesh,0,2,0,0
namo,Fri Apr 05 09:11:21 +0000 2019,"आबरु तो कब की #निलाम हो चुकी है #2014 के बाजार मे ?
चंद #चमचें ही बचें हैं #कांग्रेस आयेगी के #इतंजार मे 
 #NAMO… https://t.co/c2H5ujIg0i",Uttar Pradesh,277,6,1,0
ModiHaiToMumkinHai,Wed Apr 10 09:42:22 +0000 2019,"@ArvindKejriwal Someone sent this :

जैसे ""शेर"" का जिक्र आते ही मोदी जी का नाम जेहन में गूंजता है..।। 🐯

वैसे ही ""ग… https://t.co/YmQVtIRDxo",Uttar Pradesh,850,0,0,0
namo,Tue Apr 02 10:57:37 +0000 2019,मुझे तो लगा पब्लिक से जूते चप्पल माँग रहे है क्योंकि ये ख़्वाब तो उनके दादा परदादा भी नहीं खुल कर बोल पाए लेकिन… https://t.co/7ixfwuF40I,Uttar Pradesh,548,0,0,0
bjp,Wed Apr 03 11:51:05 +0000 2019,टी-शर्ट बनाने के लिए पैसा है और छात्रों को स्कॉलरशिप के लिए फंड ही नहीं है कैसी सरकार है मोदी सरकार? सिर्फ मोदी जी… https://t.co/cYWRddLeLO,Uttar Pradesh,29,3,1,1
bjp,Wed Apr 03 11:42:33 +0000 2019,"मोदी जी , सारा पैसा चुनाव में लगा जा रहा तो स्कॉलरशिप कैसी आयेगी।
*बीजेपी मुक्त भारत
#AkhileshYadav
#Scholarship… https://t.co/P4l66Yskhj",Uttar Pradesh,29,3,0,1
namo,Sat Apr 06 11:59:37 +0000 2019,"आबरु तो कब की #नीलाम हो चुकी है #2014 के बाजार मे,
अब तो चंद #चमचें ही बचें हैं #कांग्रेस आयेगी के #इतंजार  मे 
#NAMO #AGAIN ✌️",Uttar Pradesh,177,1,0,0
maibhichowkidar,Tue Apr 02 07:07:36 +0000 2019,"चौकीदार को चोर बता रहे हो 
और
जमानत अपने जीजाजी की करा रहे हो ???🤔
#PhirEkBaarModiSarkar 
#MaiBhiChowkidar… https://t.co/dpI0thkucy",Uttar Pradesh,177,1,0,0
chowkidarNarendraModi,Tue Apr 02 07:19:51 +0000 2019,#ChowkidarNarendraModi https://t.co/BFj6i6VXtR,Uttar Pradesh,15,0,0,0
